Kentik_ID,Status,Target_Network,Protocol,Peak_Bandwidth,Peak_Bandwidth_bps,Peak_PPS,Peak_PPS_raw,Attack_Start,Attack_End,Duration_min,Mitigation_UP,Mitigation_DOWN,ProtectedName,PolicyName,Source_Log_File
kentik_59860,Completed,143.59.70.196/32,UDP,14.94 Gbps,14943630440,2.44M pps,2437925,2026-03-10 04:03:26,2026-03-10 04:24:42,21,WOW-ARIN | WOW-RESIDENTAL-1,,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59861,Completed,143.59.70.196/32,UDP,68.93 Gbps,68928790968,,0,2026-03-10 04:03:41,2026-03-10 04:44:57,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59862,Completed,207.98.188.10/32,UDP,0 bps,0,74.3K pps,74333,2026-03-10 05:36:13,2026-03-10 06:40:29,64,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59863,Completed,207.98.159.50/32,UDP,0 bps,0,59.9K pps,59916,2026-03-10 13:25:45,2026-03-10 14:21:00,55,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59864,Completed,67.149.118.31/32,UDP,0 bps,0,77.0K pps,77000,2026-03-10 18:40:16,2026-03-10 19:22:32,42,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-BUSINESS,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-BUSINESS,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-BUSINESS,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-BUSINESS_1@007c97-00001-0,alert.2026-03-13_0501.log
kentik_59865,Completed,67.149.180.162/32,UDP,1.84 Gbps,1844114944,159.6K pps,159583,2026-03-10 19:31:48,2026-03-10 20:36:03,64,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59866,Completed,96.27.227.208/32,UDP,348.6 Mbps,348559872,,0,2026-03-10 20:43:19,2026-03-10 21:26:35,43,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59867,Completed,69.14.67.63/32,UDP,0 bps,0,50.15M pps,50146795,2026-03-10 21:33:50,2026-03-10 22:14:54,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59868,Completed,143.59.70.199/32,UDP,0 bps,0,50.7K pps,50666,2026-03-10 21:36:06,2026-03-10 22:41:09,65,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59869,Completed,69.14.67.63/32,UDP,825.3 Mbps,825343352,,0,2026-03-10 21:44:22,2026-03-10 22:10:38,26,,,,,alert.2026-03-13_0501.log
kentik_59870,Completed,96.27.179.57/32,UDP,0 bps,0,51.1K pps,51082,2026-03-10 23:53:25,2026-03-11 00:34:57,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59871,Completed,67.149.180.162/32,UDP,3.08 Gbps,3077661184,268.0K pps,268004,2026-03-11 00:10:41,2026-03-11 01:32:13,81,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59872,Completed,143.59.232.130/32,UDP,0 bps,0,57.7K pps,57749,2026-03-11 03:35:28,2026-03-11 04:16:44,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59873,Completed,50.4.208.10/32,UDP,0 bps,0,66.9K pps,66916,2026-03-11 04:39:59,2026-03-11 05:20:15,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59874,Completed,69.14.235.46/32,UDP,0 bps,0,51.8K pps,51833,2026-03-11 05:55:31,2026-03-11 06:35:46,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59875,Completed,24.42.147.16/32,UDP,0 bps,0,55.3K pps,55333,2026-03-11 08:12:02,2026-03-11 08:52:18,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59876,Completed,24.192.98.126/32,UDP,20.80 Gbps,20801726360,5.90M pps,5901846,2026-03-11 08:53:33,2026-03-11 09:35:05,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59877,Completed,24.192.98.126/32,UDP,22.59 Gbps,22589397488,,0,2026-03-11 08:53:33,2026-03-11 09:18:49,25,,,,,alert.2026-03-13_0501.log
kentik_59878,Completed,67.149.180.162/32,UDP,2.58 Gbps,2580132032,219.8K pps,219832,2026-03-11 11:58:21,2026-03-11 12:49:36,51,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59879,Completed,24.192.111.51/32,UDP,0 bps,0,70.2K pps,70167,2026-03-11 16:09:52,2026-03-11 16:51:23,41,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-BUSINESS,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-BUSINESS,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-BUSINESS_1@007c97-00001-0,alert.2026-03-13_0501.log
kentik_59880,Completed,76.73.137.115/32,UDP,0 bps,0,55.8K pps,55833,2026-03-11 16:13:07,2026-03-11 16:53:39,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59881,Completed,143.59.70.99/32,UDP,0 bps,0,75.9K pps,75916,2026-03-11 19:42:55,2026-03-11 20:23:26,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59882,Completed,143.59.171.100/32,UDP,0 bps,0,63.8K pps,63833,2026-03-11 20:12:11,2026-03-11 20:52:42,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59883,Completed,67.149.200.34/32,UDP,0 bps,0,50.4K pps,50416,2026-03-11 20:55:57,2026-03-11 21:37:28,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59884,Completed,143.59.173.39/32,UDP,318.9 Mbps,318905784,,0,2026-03-11 21:27:12,2026-03-11 22:20:15,53,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59885,Completed,24.214.27.241/32,UDP,0 bps,0,73.6K pps,73582,2026-03-11 22:16:59,2026-03-11 23:00:33,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59886,Completed,50.4.192.200/32,UDP,0 bps,0,62.9K pps,62916,2026-03-11 23:05:49,2026-03-11 23:46:20,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59887,Completed,67.149.180.162/32,UDP,2.90 Gbps,2897426552,247.0K pps,246996,2026-03-11 23:22:04,2026-03-12 00:22:07,60,WOW-ARIN | WOW-RESIDENTAL-2,,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59888,Completed,69.14.172.57/32,UDP,0 bps,0,90.5K pps,90501,2026-03-11 23:59:36,2026-03-12 00:39:54,40,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59889,Completed,24.192.35.130/32,UDP,195.8 Mbps,195833088,,0,2026-03-12 00:06:51,2026-03-12 00:51:09,44,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59890,Completed,67.149.180.162/32,UDP,1.50 Gbps,1503733640,,0,2026-03-12 00:32:23,2026-03-12 01:24:56,52,,WOW-ARIN,,,alert.2026-03-13_0501.log
kentik_59891,Completed,96.27.230.10/32,UDP,50.89 Gbps,50892952216,17.06M pps,17058903,2026-03-12 00:37:38,2026-03-12 01:16:25,38,WOW-RESIDENTAL-2,,WOW-RESIDENTAL-2,WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59892,Completed,96.27.230.10/32,UDP,50.71 Gbps,50709567232,,0,2026-03-12 00:37:38,2026-03-12 01:31:12,53,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59893,Completed,23.28.199.101/32,UDP,189.3 Mbps,189342848,,0,2026-03-12 01:17:41,2026-03-12 02:10:28,52,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59894,Completed,24.214.98.37/32,UDP,0 bps,0,145.5K pps,145500,2026-03-12 03:02:44,2026-03-12 03:44:15,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59895,Completed,143.59.123.241/32,UDP,0 bps,0,52.2K pps,52250,2026-03-12 03:07:00,2026-03-12 04:33:30,86,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59896,Completed,69.73.17.222/32,UDP,0 bps,0,50.7K pps,50749,2026-03-12 07:23:46,2026-03-12 08:12:02,48,WOW-ARIN | WOW-BUSINESS,WOW-ARIN,WOW-ARIN | WOW-BUSINESS,WOW-ARIN_1@007c9d-00002-0 | WOW-BUSINESS_1@007c97-00001-0,alert.2026-03-13_0501.log
kentik_59897,Completed,69.14.244.206/32,UDP,0 bps,0,61.4K pps,61416,2026-03-12 10:17:17,2026-03-12 10:58:48,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59898,Completed,143.59.232.232/32,UDP,436.1 Mbps,436100088,,0,2026-03-12 10:19:33,2026-03-12 11:00:06,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59899,Completed,67.149.180.162/32,UDP,1.29 Gbps,1293201624,110.7K pps,110749,2026-03-12 13:46:22,2026-03-12 14:36:38,50,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59900,Completed,67.149.1.183/32,UDP,0 bps,0,57.2K pps,57250,2026-03-12 16:37:54,2026-03-12 17:20:10,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59901,Completed,69.14.201.131/32,UDP,0 bps,0,51.2K pps,51250,2026-03-12 21:24:26,2026-03-12 22:04:57,40,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59902,Completed,24.192.249.94/32,UDP,196.6 Mbps,196631944,,0,2026-03-12 21:38:42,2026-03-12 22:19:29,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59903,Completed,207.98.168.13/32,UDP,0 bps,0,55.1K pps,55082,2026-03-12 22:09:13,2026-03-12 22:51:01,41,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59904,Completed,23.28.181.240/32,UDP,9.23 Gbps,9228196584,787.0K pps,787009,2026-03-12 22:44:45,2026-03-12 23:26:49,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59905,Completed,23.28.181.240/32,UDP,13.71 Gbps,13711062312,,0,2026-03-12 22:44:45,2026-03-12 23:00:19,15,WOW-RESIDENTAL-2,,WOW-RESIDENTAL-2,WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59906,Completed,143.59.233.183/32,UDP,0 bps,0,52.3K pps,52333,2026-03-12 23:15:34,2026-03-12 23:56:05,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59907,Completed,24.35.17.140/32,UDP,0 bps,0,85.8K pps,85833,2026-03-13 00:10:21,2026-03-13 00:51:23,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59908,Completed,50.4.85.67/32,UDP,27.31 Gbps,27312897160,,0,2026-03-13 00:11:36,2026-03-13 00:53:39,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59909,Completed,50.4.85.67/32,UDP,8.68 Gbps,8678887320,,0,2026-03-13 00:12:51,2026-03-13 00:35:07,22,,,,,alert.2026-03-13_0501.log
kentik_59910,Completed,24.192.153.24/32,UDP,0 bps,0,62.4K pps,62416,2026-03-13 03:15:55,2026-03-13 04:03:10,47,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59911,Completed,143.59.172.189/32,UDP,0 bps,0,61.9K pps,61917,2026-03-13 04:25:26,2026-03-13 05:37:41,72,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-13_0501.log
kentik_59912,Completed,24.214.117.248/32,UDP,0 bps,0,64.8K pps,64750,2026-03-13 06:06:57,2026-03-13 06:47:28,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59913,Completed,143.59.199.93/32,UDP,0 bps,0,63.6K pps,63583,2026-03-13 06:26:12,2026-03-13 07:14:44,48,WOW-ARIN | WOW-BUSINESS,WOW-BUSINESS | WOW-ARIN,WOW-ARIN | WOW-BUSINESS,WOW-ARIN_1@007c9d-00002-0 | WOW-BUSINESS_1@007c97-00001-0,alert.2026-03-13_0501.log
kentik_59914,Completed,76.73.137.158/32,UDP,18.40 Gbps,18404131416,,0,2026-03-13 08:17:00,2026-03-13 08:57:16,40,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-13_0501.log
kentik_59915,Completed,67.149.180.162/32,UDP,2.54 Gbps,2543304296,218.7K pps,218749,2026-03-13 16:41:31,2026-03-13 17:31:47,50,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59916,Completed,24.192.250.78/32,UDP,244.3 Mbps,244334368,,0,2026-03-13 19:06:03,2026-03-13 19:49:18,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59917,Completed,69.14.184.15/32,UDP,0 bps,0,131.9K pps,131917,2026-03-13 21:33:33,2026-03-13 22:15:05,41,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59918,Completed,67.149.218.2/32,UDP,165.2 Mbps,165226416,,0,2026-03-13 21:51:49,2026-03-13 22:39:35,47,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59919,Completed,64.233.194.7/32,UDP,0 bps,0,51.5K pps,51500,2026-03-13 22:18:20,2026-03-13 22:59:07,40,WOW-ARIN,WOW-ARIN,WOW-ARIN,WOW-ARIN_1@007c9d-00002-0,alert.2026-03-17_0018.log
kentik_59920,Completed,69.14.234.7/32,UDP,0 bps,0,56.5K pps,56500,2026-03-13 22:49:51,2026-03-13 23:32:22,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59922,Completed,68.179.154.254/32,UDP,0 bps,0,69.2K pps,69249,2026-03-14 02:53:54,2026-03-14 03:40:40,46,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
kentik_59923,Completed,24.192.4.186/32,UDP,0 bps,0,77.7K pps,77749,2026-03-14 02:57:09,2026-03-14 03:39:25,42,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59924,Completed,76.73.188.67/32,UDP,0 bps,0,74.6K pps,74583,2026-03-14 04:17:55,2026-03-14 05:01:41,43,WOW-ARIN | WOW-RESIDENTAL-1,WOW-RESIDENTAL-1 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59925,Completed,24.96.5.67/32,UDP,22.93 Gbps,22926427504,2.43M pps,2432332,2026-03-14 04:41:11,2026-03-14 05:34:13,53,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59926,Completed,24.96.5.67/32,UDP,22.91 Gbps,22905653296,,0,2026-03-14 04:42:26,2026-03-14 05:19:57,37,,,,,alert.2026-03-17_0018.log
kentik_59927,Completed,24.192.96.127/32,UDP,0 bps,0,76.4K pps,76416,2026-03-14 13:11:29,2026-03-14 13:52:44,41,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-ARIN | WOW-RESIDENTAL-2,WOW-RESIDENTAL-2 | WOW-ARIN,WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-ARIN_1@007c9d-00002-0,alert.2026-03-17_0018.log
kentik_59928,Completed,50.4.166.36/32,UDP,0 bps,0,68.3K pps,68334,2026-03-14 14:07:59,2026-03-14 15:07:15,59,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59929,Completed,69.14.13.158/32,UDP,0 bps,0,71.7K pps,71665,2026-03-14 17:37:30,2026-03-14 18:18:46,41,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN | WOW-RESIDENTAL-2 | WOW-RESIDENTAL-1,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0 | WOW-RESIDENTAL-1_2@007c9e-00003-0,alert.2026-03-17_0018.log
kentik_59930,Completed,50.4.69.64/32,UDP,0 bps,0,63.9K pps,63916,2026-03-14 20:12:02,2026-03-14 20:54:21,42,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN | WOW-RESIDENTAL-2,WOW-ARIN_1@007c9d-00002-0 | WOW-RESIDENTAL-2_1@007c9a-00004-0,alert.2026-03-17_0018.log
